date_ymd,week,tray_id,recorded_by,typed_by,spp,cum_germ,sown_seeds,cum_germ_perc,comment
2023-03-28,1,M4-D2-2,GX,GX,HEHE,0,50,0.00,
2023-04-05,2,M1-C2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-H5,GX,GX,HEHE,23,400,0.06,
2023-04-05,2,M1-D3-H5,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D2-R4,GX,GX,RUHI,32,200,0.16,
2023-04-05,2,M1-D2-R4,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D2-O5,GX,GX,OEBI,35,200,0.18,
2023-04-05,2,M1-D2-O5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-R4,GX,GX,RUHI,55,400,0.14,
2023-04-05,2,M1-D3-R4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-O4,GX,GX,OEBI,101,400,0.25,
2023-04-05,2,M1-D3-O4,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D2-O2,GX,GX,OEBI,12,200,0.06,
2023-04-05,2,M1-D2-O2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-M1,GX,GX,MOFI,67,400,0.17,
2023-04-05,2,M1-D3-M1,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D1-R5,GX,GX,RUHI,12,48,,
2023-04-05,2,M1-D3-O3,GX,GX,OEBI,75,400,0.19,
2023-04-05,2,M1-D3-O3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-A4,GX,GX,ANGE,27,400,0.07,
2023-04-05,2,M1-D3-A4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-M1,GX,GX,MOFI,33,200,0.17,
2023-04-05,2,M1-D2-M1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-O2,GX,GX,OEBI,112,400,0.28,
2023-04-05,2,M4-D3-5,GX,GX,HEHE,10,100,0.1,
2023-04-05,2,M4-D3-5,GX,GX,OEBI,38,100,0.38,
2023-04-05,2,M4-D3-5,GX,GX,RUHI,35,100,0.35,
2023-04-05,2,M4-D3-5,GX,GX,MOFI,3,100,0.03,
2023-03-28,1,M4-D3-5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M4-D3-5,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,S07,GX,GX,-,0,,,
2023-04-05,2,M1-D1-A3,GX,GX,ANGE,5,48,0.10,
2023-04-05,2,M1-D1-A3,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D3-H2,GX,GX,HEHE,15,400,0.04,
2023-04-05,2,M1-D3-H2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D1-R3,GX,GX,RUHI,9,48,,
2023-04-05,2,M1-D1-R1,GX,GX,RUHI,6,48,,
2023-04-05,2,M4-D1-1,GX,GX,ANGE,0,12,0.00,
2023-04-05,2,M4-D1-1,GX,GX,MOFI,0,12,0.00,
2023-04-05,2,M4-D1-1,GX,GX,HEHE,0,12,0.00,
2023-04-05,2,M4-D1-1,GX,GX,RUHI,0,12,0.00,
2023-04-05,2,M4-D1-1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-H4,GX,GX,HEHE,6,400,0.02,
2023-04-05,2,M1-D3-H4,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D2-A3,GX,GX,ANGE,13,200,0.07,
2023-04-05,2,M1-D2-A3,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-R5,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M2-D3-5,GX,GX,MOFI,47,200,0.24,
2023-04-05,2,M2-D3-5,GX,GX,RUHI,25,200,0.13,
2023-04-05,2,M2-D3-5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D2-H3,GX,GX,HEHE,1,200,0.01,
2023-04-05,2,M1-D2-H3,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-A2,GX,GX,ANGE,58,400,0.15,
2023-04-05,2,M1-D2-A4,GX,GX,ANGE,10,200,0.05,
2023-04-05,2,M1-D2-A4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-A2,GX,GX,ANGE,2,48,0.04,
2023-04-05,2,M4-D2-3,GX,GX,MOFI,6,50,0.12,
2023-04-05,2,M4-D2-3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-M5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,S06,GX,GX,-,0,,,
2023-04-05,2,M1-D3-A5,GX,GX,ANGE,32,400,0.08,
2023-04-05,2,M1-D3-A5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D1-A4,GX,GX,ANGE,0,48,0.00,
2023-04-05,2,M1-D1-A4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M4-D1-2,GX,GX,ANGE,0,12,0.00,
2023-04-05,2,M4-D1-2,GX,GX,HEHE,0,12,0.00,
2023-04-05,2,M4-D1-2,GX,GX,MOFI,1,12,0.08,
2023-04-05,2,M4-D1-2,GX,GX,OEBI,1,12,0.08,
2023-04-05,2,M4-D1-2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-H2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-H3,GX,GX,HEHE,37,400,0.09,
2023-04-05,2,M2-D1-5,GX,GX,HEHE,2,24,0.08,
2023-04-05,2,M2-D1-5,GX,GX,MOFI,4,24,0.17,
2023-04-05,2,M2-D3-4,GX,GX,OEBI,48,200,0.24,
2023-04-05,2,M2-D3-4,GX,GX,HEHE,1,200,0.01,
2023-04-05,2,M2-D3-4,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M4-D2-2,GX,GX,ANGE,1,50,0.02,
2023-04-05,2,M4-D2-2,GX,GX,MOFI,4,50,0.08,
2023-04-05,2,M4-D2-2,GX,GX,HEHE,0,50,0.00,
2023-04-05,2,M4-D2-2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M2-D1-2,GX,GX,OEBI,2,24,0.08,
2023-04-05,2,M2-D1-2,GX,GX,RUHI,3,24,0.13,
2023-04-05,2,M2-D1-2,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-R4,GX,GX,RUHI,55,400,0.14,
2023-04-05,2,M1-D3-R4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-O2,GX,GX,OEBI,12,200,0.06,
2023-04-05,2,M1-D1-R5,GX,GX,CIAR,5,20,0.25,
2023-04-05,2,M1-D3-O3,GX,GX,OEBI,75,400,0.19,
2023-04-05,2,M1-D3-O3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-A4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-M5,GX,GX,MOFI,11,48,0.23,
2023-04-05,2,M1-D1-M5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D3-O2,GX,GX,CIAR,6,20,0.30,
2023-04-05,2,S01,GX,GX,-,0,,,
2023-04-05,2,M1-D2-M5,GX,GX,MOFI,26,200,0.13,
2023-04-05,2,M1-D2-M5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,S07,GX,GX,-,0,,,
2023-04-05,2,M1-D1-R3,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-R1,GX,GX,RUHI,6,48,,
2023-04-05,2,M1-D1-R1,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-M3,GX,GX,MOFI,120,400,0.30,
2023-04-05,2,M1-D3-M3,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,S04,GX,GX,-,0,,,
2023-04-05,2,M1-D1-O4,GX,GX,OEBI,6,48,0.13,
2023-04-05,2,M1-D1-O4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D3-H1,GX,GX,HEHE,23,400,0.06,
2023-04-05,2,M1-D3-H1,GX,GX,CIAR,5,20,0.25,
2023-04-05,2,M2-D2-5,GX,GX,ANGE,5,100,0.05,
2023-04-05,2,M2-D2-5,GX,GX,RUHI,13,100,0.13,
2023-04-05,2,M2-D2-5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-C5,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D1-M2,GX,GX,MOFI,14,48,0.29,
2023-04-05,2,M1-D1-M2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D1-O5,GX,GX,OEBI,8,48,0.17,
2023-04-05,2,M2-D2-1,GX,GX,RUHI,23,100,0.23,
2023-04-05,2,M2-D2-1,GX,GX,HEHE,1,100,0.01,
2023-04-05,2,M2-D2-1,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D3-A1,GX,GX,ANGE,39,400,0.10,
2023-04-05,2,M1-D3-A1,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D3-M2,GX,GX,MOFI,91,400,0.23,
2023-04-05,2,M1-D3-M2,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M4-D2-1,GX,GX,ANGE,5,50,0.10,
2023-04-05,2,M4-D2-1,GX,GX,RUHI,9,50,0.18,
2023-04-05,2,M4-D2-1,GX,GX,HEHE,1,50,0.02,
2023-04-05,2,M4-D2-1,GX,GX,MOFI,1,50,0.02,
2023-04-05,2,M4-D2-1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-M3,GX,GX,MOFI,65,200,0.33,
2023-04-05,2,M1-D2-M3,GX,GX,CIAR,5,20,0.25,
2023-04-05,2,S08,GX,GX,-,0,,,
2023-04-05,2,M1-D1-R2,GX,GX,RUHI,8,48,,
2023-04-05,2,M1-D1-R2,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D2-M2,GX,GX,MOFI,4,200,0.02,
2023-04-05,2,M1-D2-M2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-O2,GX,GX,OEBI,7,48,0.15,
2023-04-05,2,M1-D1-O2,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M2-D3-2,GX,GX,MOFI,42,200,0.21,
2023-04-05,2,M2-D3-2,GX,GX,HEHE,5,200,0.03,
2023-04-05,2,M2-D3-2,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M1-D2-A2,GX,GX,ANGE,15,200,0.08,
2023-04-05,2,M1-D2-A2,GX,GX,CIAR,3,20,0.15,
2023-04-05,2,M1-D1-R4,GX,GX,RUHI,6,48,0.13,
2023-04-05,2,M1-D1-R4,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M1-D1-M3,GX,GX,MOFI,0,48,0.00,
2023-04-05,2,M1-D1-M3,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-R3,GX,GX,RUHI,15,200,0.08,
2023-04-05,2,M1-D2-R3,GX,GX,CIAR,1,20,0.05,
2023-04-05,2,M4-D2-4,GX,GX,OEBI,9,50,0.18,
2023-04-05,2,M4-D2-4,GX,GX,RUHI,9,50,0.18,
2023-04-05,2,M4-D2-4,GX,GX,ANGE,1,50,0.02,
2023-04-05,2,M4-D2-4,GX,GX,HEHE,2,50,0.04,
2023-04-05,2,M4-D2-4,GX,GX,CIAR,2,20,0.10,
2023-04-05,2,M2-D2-4,GX,GX,MOFI,25,100,0.25,
2023-04-05,2,M2-D2-4,GX,GX,ANGE,4,100,0.04,
2023-04-05,2,M2-D2-4,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D1-O3,GX,GX,OEBI,11,48,0.23,
2023-04-05,2,M1-D1-O3,GX,GX,CIAR,5,20,0.25,
2023-04-06,2,M4-D1-5,GX,GX,RUHI,2,12,0.17,
2023-04-06,2,M4-D1-5,GX,GX,OEBI,2,12,0.17,
2023-03-28,1,M4-D1-5,GX,GX,HEHE,0,12,0.00,
2023-04-06,2,M4-D1-5,GX,GX,HEHE,0,12,0.00,
2023-03-28,1,M4-D1-5,GX,GX,MOFI,0,12,0.00,
2023-04-06,2,M4-D1-5,GX,GX,MOFI,1,12,0.08,
2023-04-06,2,M4-D1-5,GX,GX,CIAR,3,20,0.15,
2023-04-06,2,M1-D3-R2,GX,GX,RUHI,65,400,0.16,
2023-04-06,2,M1-D3-R2,GX,GX,CIAR,1,20,0.05,
2023-04-06,2,M1-D2-M4,GX,GX,MOFI,17,200,0.09,
2023-04-06,2,M1-D2-M4,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,M2-D2-3,GX,GX,OEBI,37,100,0.37,
2023-04-06,2,M2-D2-3,GX,GX,ANGE,11,100,0.11,
2023-04-06,2,M2-D2-3,GX,GX,CIAR,1,20,0.05,
2023-04-06,2,M1-D2-H5,GX,GX,HEHE,15,200,0.08,
2023-04-06,2,M1-D2-H5,GX,GX,CIAR,3,20,0.15,
2023-04-06,2,M4-D3-1,GX,GX,RUHI,17,100,0.17,
2023-04-06,2,M4-D3-1,GX,GX,MOFI,27,100,0.27,
2023-04-06,2,M4-D3-1,GX,GX,ANGE,1,100,0.01,
2023-04-06,2,M4-D3-1,GX,GX,HEHE,5,100,0.05,
2023-04-06,2,M4-D3-1,GX,GX,CIAR,4,20,0.20,
2023-03-28,1,M4-D1-3,GX,GX,ANGE,0,12,0.00,
2023-04-06,2,M4-D1-3,GX,GX,ANGE,1,12,0.08,
2023-04-06,2,M4-D1-3,GX,GX,OEBI,4,12,0.33,
2023-04-06,2,M4-D1-3,GX,GX,RUHI,2,12,0.17,
2023-04-06,2,M4-D1-3,GX,GX,MOFI,2,12,0.17,
2023-04-06,2,M4-D1-3,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,M1-D3-M4,GX,GX,MOFI,98,400,0.25,
2023-04-06,2,M1-D3-M4,GX,GX,CIAR,6,20,0.30,
2023-04-06,2,M4-D3-4,GX,GX,OEBI,25,100,0.25,
2023-04-06,2,M4-D3-4,GX,GX,ANGE,3,100,0.03,
2023-04-06,2,M4-D3-4,GX,GX,HEHE,7,100,0.07,
2023-04-06,2,M4-D3-4,GX,GX,RUHI,13,100,0.13,
2023-04-06,2,M4-D3-4,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,M2-D1-4,GX,GX,OEBI,4,24,0.17,
2023-04-06,2,M2-D1-4,GX,GX,MOFI,12,24,0.50,
2023-04-06,2,M2-D1-4,GX,GX,CIAR,3,20,0.15,
2023-04-06,2,S09,GX,GX,-,0,,,
2023-04-06,2,M4-D3-3,GX,GX,ANGE,11,100,0.11,
2023-04-06,2,M4-D3-3,GX,GX,RUHI,14,100,0.14,
2023-04-06,2,M4-D3-3,GX,GX,OEBI,38,100,0.38,
2023-04-06,2,M4-D3-3,GX,GX,MOFI,5,100,0.05,
2023-04-06,2,M4-D3-3,GX,GX,CIAR,1,20,0.05,
2023-04-06,2,M2-D2-2,GX,GX,OEBI,14,100,0.14,
2023-04-06,2,M2-D2-2,GX,GX,MOFI,14,100,0.14,
2023-04-06,2,M2-D2-2,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,M1-D3-R1,GX,GX,RUHI,94,400,0.24,
2023-04-06,2,M1-D3-R1,GX,GX,CIAR,1,20,0.05,
2023-04-06,2,M1-D2-H2,GX,GX,HEHE,3,200,0.02,
2023-04-06,2,M1-D2-H2,GX,GX,CIAR,2,20,0.10,
2023-04-06,2,M1-D1-H1,GX,GX,HEHE,1,48,0.02,
2023-04-06,2,M1-D1-H1,GX,GX,CIAR,1,20,0.05,
2023-04-06,2,M1-D2-A1,GX,GX,ANGE,5,200,0.03,
2023-04-06,2,M1-D2-A1,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,S05,GX,GX,-,0,,,
2023-04-06,2,M2-D1-1,GX,GX,OEBI,0,24,0.00,
2023-04-06,2,M2-D1-1,GX,GX,HEHE,0,24,0.00,
2023-04-06,2,M2-D1-1,GX,GX,CIAR,0,20,0.00,
2023-04-06,2,S02,GX,GX,-,0,,,
2023-04-05,2,M1-D3-O5,GX,GX,OEBI,118,400,0.30,
2023-04-05,2,M1-D3-O5,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-H1,GX,GX,HEHE,0,200,0.00,
2023-04-05,2,M1-D2-H1,GX,GX,CIAR,0,20,0.00,
2023-04-05,2,M1-D2-R2,GX,GX,RUHI,18,200,0.09,
2023-04-05,2,M1-D2-R2,GX,GX,CIAR,0,20,0.00,
2023-04-12,3,M1-D3-R4,GX,JD,RUHI,55,400,0.14,
2023-04-12,3,M1-D3-R4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D3-O4,GX,JD,OEBI,121,400,0.30,
2023-04-12,3,M1-D3-O4,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-O2,GX,JD,OEBI,13,200,0.07,
2023-04-12,3,M1-D2-O2,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-M1,GX,JD,MOFI,88,400,0.22,
2023-04-12,3,M1-D3-M1,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D1-R5,GX,JD,RUHI,13,48,,
2023-04-12,3,M1-D1-R5,GX,JD,CIAR,5,20,0.25,
2023-04-12,3,M1-D3-O3,GX,JD,OEBI,94,400,0.24,
2023-04-12,3,M1-D3-O3,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-A4,GX,JD,ANGE,25,400,0.06,
2023-04-12,3,M1-D3-A4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D2-M1,GX,JD,MOFI,50,200,0.25,
2023-04-12,3,M1-D2-M1,GX,JD,CIAR,0,20,0.00,Originally there was a single germinant of CIAR but this might have been misidentified as MOFI; changed from 1 to 0 (GX)
2023-04-12,3,M1-D1-M5,GX,JD,MOFI,17,48,0.35,
2023-04-12,3,M1-D1-M5,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-O2,GX,JD,OEBI,115,400,0.29,
2023-04-12,3,M1-D3-O2,GX,JD,CIAR,6,20,0.30,
2023-04-12,3,M1-D2-R2,GX,JD,RUHI,21,200,0.11,
2023-04-12,3,M1-D2-R2,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,S01,GX,JD,-,0,,,
2023-04-12,3,M4-D3-5,GX,JD,OEBI,38,100,0.38,
2023-04-12,3,M4-D3-5,GX,JD,RUHI,51,100,0.51,
2023-04-12,3,M4-D3-5,GX,JD,HEHE,10,100,0.1,
2023-04-12,3,M4-D3-5,GX,JD,MOFI,3,100,0.03,
2023-04-12,3,M4-D3-5,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-M5,GX,JD,MOFI,27,200,0.14,
2023-04-12,3,M1-D2-M5,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-A4,GX,JD,ANGE,1,48,0.02,
2023-04-12,3,M1-D1-A4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D2-R3,GX,JD,RUHI,15,200,0.08,
2023-04-12,3,M1-D2-R3,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M4-D2-4,GX,JD,OEBI,13,50,0.26,
2023-04-12,3,M4-D2-4,GX,JD,RUHI,10,50,0.20,
2023-04-12,3,M4-D2-4,GX,JD,HEHE,2,50,0.04,
2023-04-12,3,M4-D2-4,GX,JD,ANGE,1,50,0.02,
2023-04-12,3,M4-D2-4,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M2-D2-4,GX,JD,MOFI,25,100,0.25,
2023-04-12,3,M2-D2-4,GX,JD,ANGE,4,100,0.04,
2023-04-12,3,M2-D2-4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-O3,GX,JD,OEBI,24,48,0.50,
2023-04-12,3,M1-D1-O3,GX,JD,CIAR,5,20,0.25,
2023-04-12,3,M1-D3-A3,GX,JD,ANGE,47,400,0.12,
2023-04-12,3,M1-D3-A3,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M4-D1-4,GX,JD,OEBI,1,12,0.08,
2023-04-12,3,M4-D1-4,GX,JD,ANGE,1,12,0.08,
2023-04-12,3,M4-D1-4,GX,JD,RUHI,2,12,0.17,
2023-03-28,1,M4-D1-4,GX,GX,HEHE,0,12,0.00,
2023-04-05,2,M4-D1-4,GX,GX,HEHE,0,12,0.00,
2023-04-12,3,M4-D1-4,GX,JD,HEHE,0,12,0.00,
2023-04-12,3,M4-D1-4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D2-R5,GX,JD,RUHI,34,200,0.17,
2023-04-12,3,M1-D2-R5,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M2-D3-1,GX,JD,RUHI,14,200,0.07,
2023-04-12,3,M2-D3-1,GX,JD,ANGE,4,200,0.02,
2023-04-12,3,M2-D3-1,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-A5,GX,JD,ANGE,7,48,0.15,
2023-04-12,3,M1-D2-R1,GX,JD,RUHI,48,200,0.24,
2023-04-12,3,M1-D2-R1,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-O4,GX,JD,OEBI,57,200,0.29,
2023-04-12,3,M1-D2-O4,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D1-M4,GX,JD,MOFI,8,48,0.17,
2023-04-12,3,M1-D1-M4,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D1-H4,GX,JD,HEHE,1,48,0.02,
2023-04-12,3,M1-D1-H4,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M4-D1-2,GX,JD,MOFI,1,12,0.08,
2023-04-12,3,M4-D1-2,GX,JD,OEBI,1,12,0.08,
2023-04-12,3,M4-D1-2,GX,JD,ANGE,0,12,0.00,
2023-04-12,3,M4-D1-2,GX,JD,HEHE,0,12,0.00,
2023-04-12,3,M4-D1-2,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-H2,GX,JD,HEHE,1,48,0.02,
2023-04-12,3,M1-D1-H2,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D1-H3,GX,JD,HEHE,0,48,0.00,
2023-04-12,3,M1-D1-H3,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D3-H3,GX,JD,HEHE,41,400,0.10,
2023-04-12,3,M1-D3-H3,GX,JD,CIAR,4,20,0.20,
2023-04-12,3,M2-D1-5,GX,JD,MOFI,5,24,0.21,
2023-04-12,3,M2-D1-5,GX,JD,HEHE,2,24,0.08,
2023-04-12,3,M2-D1-5,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M2-D3-4,GX,JD,OEBI,56,200,0.28,
2023-04-12,3,M2-D3-4,GX,JD,HEHE,5,200,0.03,
2023-04-12,3,M2-D3-4,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M4-D2-2,GX,JD,ANGE,2,50,0.04,
2023-04-12,3,M4-D2-2,GX,JD,MOFI,5,50,0.10,
2023-04-12,3,M4-D2-2,GX,JD,OEBI,21,50,0.42,
2023-04-12,3,M4-D2-2,GX,JD,HEHE,0,50,0.00,
2023-04-12,3,M4-D2-2,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-C2,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M2-D1-2,GX,JD,OEBI,2,24,0.08,
2023-04-12,3,M2-D1-2,GX,JD,RUHI,3,24,0.13,
2023-04-12,3,M2-D1-2,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-H5,GX,JD,HEHE,38,400,0.10,
2023-04-12,3,M1-D3-H5,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-R4,GX,JD,RUHI,32,200,0.16,
2023-04-12,3,M1-D2-R4,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D2-O5,GX,JD,OEBI,38,200,0.19,
2023-04-12,3,M1-D2-O5,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-D3-H4,GX,JD,HEHE,7,400,0.02,
2023-04-12,3,M1-D3-H4,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D2-A3,GX,JD,ANGE,16,200,0.08,
2023-04-12,3,M1-D2-A3,GX,JD,CIAR,4,20,0.20,
2023-04-12,3,M1-D3-R5,GX,JD,RUHI,64,400,0.16,
2023-04-12,3,M1-D3-R5,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M2-D3-5,GX,JD,MOFI,53,200,0.27,
2023-04-12,3,M2-D3-5,GX,JD,RUHI,53,200,0.27,
2023-04-12,3,M2-D3-5,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D2-H3,GX,JD,HEHE,7,200,0.04,
2023-04-12,3,M1-D2-H3,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-A2,GX,JD,ANGE,58,400,0.15,
2023-04-12,3,M1-D3-A2,GX,JD,CIAR,8,20,0.40,
2023-04-12,3,M1-D2-A4,GX,JD,ANGE,12,200,0.06,
2023-04-12,3,M1-D2-A4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-A2,GX,JD,ANGE,2,48,0.04,
2023-04-12,3,M1-D1-A2,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,M1-C3,GX,JD,CIAR,5,20,0.25,
2023-04-12,3,M4-D2-3,GX,JD,OEBI,11,50,0.22,
2023-04-12,3,M4-D2-3,GX,JD,MOFI,7,50,0.14,
2023-04-12,3,M4-D2-3,GX,JD,ANGE,1,50,0.02,
2023-04-12,3,M4-D2-3,GX,JD,RUHI,5,50,0.10,
2023-04-12,3,M4-D2-3,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D3-M5,GX,JD,MOFI,158,400,0.40,"Originally typed as ""M1-D3-H5"" but relabeled as ""M1-D3-M5"" (GX)"
2023-04-12,3,M1-D3-M5,GX,JD,CIAR,1,20,0.05,"Originally typed as ""M1-D3-H5"" but relabeled as ""M1-D3-M5"" (GX)"
2023-04-12,3,S06,GX,JD,-,0,,,
2023-04-12,3,M1-D2-H1,GX,JD,HEHE,4,200,0.02,
2023-04-12,3,M1-D2-H1,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D3-A5,GX,JD,ANGE,35,400,0.09,
2023-04-12,3,M1-D3-A5,GX,JD,CIAR,1,20,0.05,
2023-04-12,3,M1-D1-H5,GX,JD,HEHE,0,48,0.00,
2023-04-12,3,M1-D1-H5,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M4-D3-2,GX,JD,OEBI,20,100,0.2,
2023-04-12,3,M4-D3-2,GX,JD,MOFI,10,100,0.1,
2023-04-12,3,M4-D3-2,GX,JD,ANGE,8,100,0.08,
2023-04-12,3,M4-D3-2,GX,JD,HEHE,5,100,0.05,
2023-04-12,3,M4-D3-2,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,S07,GX,JD,-,0,,,
2023-04-12,3,M1-D1-A3,GX,JD,ANGE,6,48,0.13,
2023-04-12,3,M1-D1-A3,GX,JD,CIAR,4,20,0.20,
2023-04-12,3,M1-D3-H2,GX,JD,HEHE,15,400,0.04,
2023-04-12,3,M1-D3-H2,GX,JD,CIAR,3,20,0.15,
2023-04-12,3,M1-D1-R3,GX,JD,RUHI,10,48,,
2023-04-12,3,M1-D1-R3,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D1-R1,GX,JD,RUHI,6,48,,
2023-04-12,3,M1-D1-R1,GX,JD,CIAR,2,20,0.10,
2023-04-12,3,S04,GX,JD,-,0,,,
2023-04-12,3,M1-D1-O4,GX,JD,OEBI,9,48,0.19,
2023-04-12,3,M1-D1-O4,GX,JD,CIAR,0,20,0.00,
2023-04-12,3,M1-D3-H1,GX,JD,CIAR,6,20,0.30,
2023-04-12,3,M2-D2-5,GX,JD,ANGE,7,100,0.07,
2023-04-12,3,M2-D2-5,GX,JD,RUHI,14,100,0.14,
2023-04-12,3,M2-D2-5,GX,JD,CIAR,3,20,0.15,
